TNATURE;IENTITY;IBP;IVERSION;ISTRAT;ISCEN;CTP;MVAL
DIVID_REQ;7;1;1;1;1;48;1000
AMTZ;8;1;1;1;1;48;-20
DIVID_REQ;8;1;1;1;1;48;1000
AMTZ;9;1;1;1;1;48;-20
DIVID_REQ;9;1;1;1;1;48;1000
AMTZ;10;1;1;1;1;48;-20
DIVID_REQ;10;1;1;1;1;48;1000
AMTZ;11;1;1;1;1;48;-20
DIVID_REQ;11;1;1;1;1;48;1000
AMTZ;12;1;1;1;1;48;-20
AMTZ;13;1;1;1;1;48;-20
AMTZ;14;1;1;1;1;48;-20
DIVID_REQ;14;1;1;1;1;48;1000
AMTZ;15;1;1;1;1;48;-20
DIVID_REQ;15;1;1;1;1;48;1000
AMTZ;16;1;1;1;1;48;-20
DIVID_REQ;16;1;1;1;1;48;1000
AMTZ;17;1;1;1;1;48;-20
DIVID_REQ;17;1;1;1;1;48;1000
AMTZ;18;1;1;1;1;48;-20
DIVID_REQ;18;1;1;1;1;48;1000
AMTZ;19;1;1;1;1;48;-20
AMTZ;20;1;1;1;1;48;-20
DIVID_REQ;20;1;1;1;1;48;1000
AMTZ;21;1;1;1;1;48;-20
DIVID_REQ;21;1;1;1;1;48;1000
AMTZ;22;1;1;1;1;48;-20
AMTZ;23;1;1;1;1;48;-20
DIVID_REQ;23;1;1;1;1;48;1000
AMTZ;1;1;1;1;1;49;-20
AMTZ;2;1;1;1;1;49;-20
AMTZ;3;1;1;1;1;49;-20
AMTZ;4;1;1;1;1;49;-20
AMTZ;5;1;1;1;1;49;-20
AMTZ;6;1;1;1;1;49;-20
AMTZ;7;1;1;1;1;49;-20
DIVID_REQ;7;1;1;1;1;49;1000
AMTZ;8;1;1;1;1;49;-20
DIVID_REQ;8;1;1;1;1;49;1000
AMTZ;9;1;1;1;1;49;-20
DIVID_REQ;9;1;1;1;1;49;1000
AMTZ;10;1;1;1;1;49;-20
DIVID_REQ;10;1;1;1;1;49;1000
AMTZ;11;1;1;1;1;49;-20
DIVID_REQ;11;1;1;1;1;49;1000
AMTZ;12;1;1;1;1;49;-20
AMTZ;13;1;1;1;1;49;-20
AMTZ;14;1;1;1;1;49;-20
DIVID_REQ;14;1;1;1;1;49;1000
AMTZ;15;1;1;1;1;49;-20
DIVID_REQ;15;1;1;1;1;49;1000
AMTZ;16;1;1;1;1;49;-20
DIVID_REQ;16;1;1;1;1;49;1000
AMTZ;17;1;1;1;1;49;-20
DIVID_REQ;17;1;1;1;1;49;1000
AMTZ;18;1;1;1;1;49;-20
DIVID_REQ;18;1;1;1;1;49;1000
AMTZ;19;1;1;1;1;49;-20
AMTZ;20;1;1;1;1;49;-20
DIVID_REQ;20;1;1;1;1;49;1000
AMTZ;21;1;1;1;1;49;-20
DIVID_REQ;21;1;1;1;1;49;1000
AMTZ;22;1;1;1;1;49;-20
AMTZ;23;1;1;1;1;49;-20
DIVID_REQ;23;1;1;1;1;49;1000
AMTZ;1;1;1;1;1;50;-20
AMTZ;2;1;1;1;1;50;-20
AMTZ;3;1;1;1;1;50;-20
AMTZ;4;1;1;1;1;50;-20
AMTZ;5;1;1;1;1;50;-20
AMTZ;6;1;1;1;1;50;-20
AMTZ;7;1;1;1;1;50;-20
DIVID_REQ;7;1;1;1;1;50;1000
AMTZ;8;1;1;1;1;50;-20
DIVID_REQ;8;1;1;1;1;50;1000
AMTZ;9;1;1;1;1;50;-20
DIVID_REQ;9;1;1;1;1;50;1000
AMTZ;10;1;1;1;1;50;-20
DIVID_REQ;10;1;1;1;1;50;1000
AMTZ;11;1;1;1;1;50;-20
DIVID_REQ;11;1;1;1;1;50;1000
AMTZ;12;1;1;1;1;50;-20
AMTZ;13;1;1;1;1;50;-20
AMTZ;14;1;1;1;1;50;-20
DIVID_REQ;14;1;1;1;1;50;1000
AMTZ;15;1;1;1;1;50;-20
DIVID_REQ;15;1;1;1;1;50;1000
AMTZ;16;1;1;1;1;50;-20
DIVID_REQ;16;1;1;1;1;50;1000
AMTZ;17;1;1;1;1;50;-20
DIVID_REQ;17;1;1;1;1;50;1000
AMTZ;18;1;1;1;1;50;-20
DIVID_REQ;18;1;1;1;1;50;1000
AMTZ;19;1;1;1;1;50;-20
AMTZ;20;1;1;1;1;50;-20
DIVID_REQ;20;1;1;1;1;50;1000
AMTZ;21;1;1;1;1;50;-20
DIVID_REQ;21;1;1;1;1;50;1000
AMTZ;22;1;1;1;1;50;-20
AMTZ;23;1;1;1;1;50;-20
DIVID_REQ;23;1;1;1;1;50;1000
AMTZ;1;1;1;1;1;51;-20
AMTZ;2;1;1;1;1;51;-20
AMTZ;3;1;1;1;1;51;-20
AMTZ;4;1;1;1;1;51;-20
AMTZ;5;1;1;1;1;51;-20
AMTZ;6;1;1;1;1;51;-20
AMTZ;7;1;1;1;1;51;-20
DIVID_REQ;7;1;1;1;1;51;1000
AMTZ;8;1;1;1;1;51;-20
DIVID_REQ;8;1;1;1;1;51;1000
AMTZ;9;1;1;1;1;51;-20
DIVID_REQ;9;1;1;1;1;51;1000
AMTZ;10;1;1;1;1;51;-20
DIVID_REQ;10;1;1;1;1;51;1000
AMTZ;11;1;1;1;1;51;-20
DIVID_REQ;11;1;1;1;1;51;1000
AMTZ;12;1;1;1;1;51;-20
AMTZ;13;1;1;1;1;51;-20
AMTZ;14;1;1;1;1;51;-20
DIVID_REQ;14;1;1;1;1;51;1000
AMTZ;15;1;1;1;1;51;-20
DIVID_REQ;15;1;1;1;1;51;1000
AMTZ;16;1;1;1;1;51;-20
DIVID_REQ;16;1;1;1;1;51;1000
AMTZ;17;1;1;1;1;51;-20
DIVID_REQ;17;1;1;1;1;51;1000
AMTZ;18;1;1;1;1;51;-20
DIVID_REQ;18;1;1;1;1;51;1000
AMTZ;19;1;1;1;1;51;-20
AMTZ;20;1;1;1;1;51;-20
DIVID_REQ;20;1;1;1;1;51;1000
AMTZ;21;1;1;1;1;51;-20
DIVID_REQ;21;1;1;1;1;51;1000
AMTZ;22;1;1;1;1;51;-20
AMTZ;23;1;1;1;1;51;-20
DIVID_REQ;23;1;1;1;1;51;1000
AMTZ;1;1;1;1;1;52;-20
AMTZ;2;1;1;1;1;52;-20
AMTZ;3;1;1;1;1;52;-20
AMTZ;4;1;1;1;1;52;-20
AMTZ;5;1;1;1;1;52;-20
AMTZ;6;1;1;1;1;52;-20
AMTZ;7;1;1;1;1;52;-20
DIVID_REQ;7;1;1;1;1;52;1000
AMTZ;8;1;1;1;1;52;-20
DIVID_REQ;8;1;1;1;1;52;1000
AMTZ;9;1;1;1;1;52;-20
DIVID_REQ;9;1;1;1;1;52;1000
AMTZ;10;1;1;1;1;52;-20
DIVID_REQ;10;1;1;1;1;52;1000
AMTZ;11;1;1;1;1;52;-20
DIVID_REQ;11;1;1;1;1;52;1000
AMTZ;12;1;1;1;1;52;-20
AMTZ;13;1;1;1;1;52;-20
AMTZ;14;1;1;1;1;52;-20
DIVID_REQ;14;1;1;1;1;52;1000
AMTZ;15;1;1;1;1;52;-20
DIVID_REQ;15;1;1;1;1;52;1000
AMTZ;16;1;1;1;1;52;-20
DIVID_REQ;16;1;1;1;1;52;1000
AMTZ;17;1;1;1;1;52;-20
DIVID_REQ;17;1;1;1;1;52;1000
AMTZ;18;1;1;1;1;52;-20
DIVID_REQ;18;1;1;1;1;52;1000
AMTZ;19;1;1;1;1;52;-20
AMTZ;20;1;1;1;1;52;-20
DIVID_REQ;20;1;1;1;1;52;1000
AMTZ;21;1;1;1;1;52;-20
DIVID_REQ;21;1;1;1;1;52;1000
AMTZ;22;1;1;1;1;52;-20
AMTZ;23;1;1;1;1;52;-20
DIVID_REQ;23;1;1;1;1;52;1000
AMTZ;1;1;1;1;1;53;-20
AMTZ;2;1;1;1;1;53;-20
AMTZ;3;1;1;1;1;53;-20
AMTZ;4;1;1;1;1;53;-20
AMTZ;5;1;1;1;1;53;-20
AMTZ;6;1;1;1;1;53;-20
AMTZ;7;1;1;1;1;53;-20
DIVID_REQ;7;1;1;1;1;53;1000
AMTZ;8;1;1;1;1;53;-20
DIVID_REQ;8;1;1;1;1;53;1000
AMTZ;9;1;1;1;1;53;-20
DIVID_REQ;9;1;1;1;1;53;1000
AMTZ;10;1;1;1;1;53;-20
DIVID_REQ;10;1;1;1;1;53;1000
AMTZ;11;1;1;1;1;53;-20
DIVID_REQ;11;1;1;1;1;53;1000
AMTZ;12;1;1;1;1;53;-20
AMTZ;13;1;1;1;1;53;-20
AMTZ;14;1;1;1;1;53;-20
DIVID_REQ;14;1;1;1;1;53;1000
AMTZ;15;1;1;1;1;53;-20
DIVID_REQ;15;1;1;1;1;53;1000
AMTZ;16;1;1;1;1;53;-20
DIVID_REQ;16;1;1;1;1;53;1000
AMTZ;17;1;1;1;1;53;-20
DIVID_REQ;17;1;1;1;1;53;1000
AMTZ;18;1;1;1;1;53;-20
DIVID_REQ;18;1;1;1;1;53;1000
AMTZ;19;1;1;1;1;53;-20
AMTZ;20;1;1;1;1;53;-20
DIVID_REQ;20;1;1;1;1;53;1000
AMTZ;21;1;1;1;1;53;-20
DIVID_REQ;21;1;1;1;1;53;1000
AMTZ;22;1;1;1;1;53;-20
AMTZ;23;1;1;1;1;53;-20
DIVID_REQ;23;1;1;1;1;53;1000
AMTZ;1;1;1;1;1;54;-20
AMTZ;2;1;1;1;1;54;-20
AMTZ;3;1;1;1;1;54;-20
AMTZ;4;1;1;1;1;54;-20
AMTZ;5;1;1;1;1;54;-20
AMTZ;6;1;1;1;1;54;-20
AMTZ;7;1;1;1;1;54;-20
DIVID_REQ;7;1;1;1;1;54;1000
AMTZ;8;1;1;1;1;54;-20
DIVID_REQ;8;1;1;1;1;54;1000
AMTZ;9;1;1;1;1;54;-20
DIVID_REQ;9;1;1;1;1;54;1000
AMTZ;10;1;1;1;1;54;-20
DIVID_REQ;10;1;1;1;1;54;1000
AMTZ;11;1;1;1;1;54;-20
DIVID_REQ;11;1;1;1;1;54;1000
AMTZ;12;1;1;1;1;54;-20
AMTZ;13;1;1;1;1;54;-20
AMTZ;14;1;1;1;1;54;-20
DIVID_REQ;14;1;1;1;1;54;1000
AMTZ;15;1;1;1;1;54;-20
DIVID_REQ;15;1;1;1;1;54;1000
AMTZ;16;1;1;1;1;54;-20
DIVID_REQ;16;1;1;1;1;54;1000
AMTZ;17;1;1;1;1;54;-20
DIVID_REQ;17;1;1;1;1;54;1000
AMTZ;18;1;1;1;1;54;-20
DIVID_REQ;18;1;1;1;1;54;1000
AMTZ;19;1;1;1;1;54;-20
AMTZ;20;1;1;1;1;54;-20
DIVID_REQ;20;1;1;1;1;54;1000
AMTZ;21;1;1;1;1;54;-20
DIVID_REQ;21;1;1;1;1;54;1000
AMTZ;22;1;1;1;1;54;-20
AMTZ;23;1;1;1;1;54;-20
DIVID_REQ;23;1;1;1;1;54;1000
AMTZ;1;1;1;1;1;55;-20
AMTZ;2;1;1;1;1;55;-20
AMTZ;3;1;1;1;1;55;-20
AMTZ;4;1;1;1;1;55;-20
AMTZ;5;1;1;1;1;55;-20
AMTZ;6;1;1;1;1;55;-20
AMTZ;7;1;1;1;1;55;-20
DIVID_REQ;7;1;1;1;1;55;1000
AMTZ;8;1;1;1;1;55;-20
DIVID_REQ;8;1;1;1;1;55;1000
AMTZ;9;1;1;1;1;55;-20
DIVID_REQ;9;1;1;1;1;55;1000
AMTZ;10;1;1;1;1;55;-20
DIVID_REQ;10;1;1;1;1;55;1000
AMTZ;11;1;1;1;1;55;-20
DIVID_REQ;11;1;1;1;1;55;1000
AMTZ;12;1;1;1;1;55;-20
AMTZ;13;1;1;1;1;55;-20
AMTZ;14;1;1;1;1;55;-20
DIVID_REQ;14;1;1;1;1;55;1000
AMTZ;15;1;1;1;1;55;-20
DIVID_REQ;15;1;1;1;1;55;1000
AMTZ;16;1;1;1;1;55;-20
DIVID_REQ;16;1;1;1;1;55;1000
AMTZ;17;1;1;1;1;55;-20
DIVID_REQ;17;1;1;1;1;55;1000
AMTZ;18;1;1;1;1;55;-20
DIVID_REQ;18;1;1;1;1;55;1000
AMTZ;19;1;1;1;1;55;-20
AMTZ;20;1;1;1;1;55;-20
DIVID_REQ;20;1;1;1;1;55;1000
AMTZ;21;1;1;1;1;55;-20
DIVID_REQ;21;1;1;1;1;55;1000
AMTZ;22;1;1;1;1;55;-20
AMTZ;23;1;1;1;1;55;-20
DIVID_REQ;23;1;1;1;1;55;1000
AMTZ;1;1;1;1;1;56;-20
AMTZ;2;1;1;1;1;56;-20
AMTZ;3;1;1;1;1;56;-20
AMTZ;4;1;1;1;1;56;-20
AMTZ;5;1;1;1;1;56;-20
AMTZ;6;1;1;1;1;56;-20
AMTZ;7;1;1;1;1;56;-20
DIVID_REQ;7;1;1;1;1;56;1000
AMTZ;8;1;1;1;1;56;-20
DIVID_REQ;8;1;1;1;1;56;1000
AMTZ;9;1;1;1;1;56;-20
DIVID_REQ;9;1;1;1;1;56;1000
AMTZ;10;1;1;1;1;56;-20
DIVID_REQ;10;1;1;1;1;56;1000
AMTZ;11;1;1;1;1;56;-20
DIVID_REQ;11;1;1;1;1;56;1000
AMTZ;12;1;1;1;1;56;-20
AMTZ;13;1;1;1;1;56;-20
AMTZ;14;1;1;1;1;56;-20
DIVID_REQ;14;1;1;1;1;56;1000
AMTZ;15;1;1;1;1;56;-20
DIVID_REQ;15;1;1;1;1;56;1000
AMTZ;16;1;1;1;1;56;-20
DIVID_REQ;16;1;1;1;1;56;1000
AMTZ;17;1;1;1;1;56;-20
DIVID_REQ;17;1;1;1;1;56;1000
AMTZ;18;1;1;1;1;56;-20
DIVID_REQ;18;1;1;1;1;56;1000
AMTZ;19;1;1;1;1;56;-20
AMTZ;20;1;1;1;1;56;-20
DIVID_REQ;20;1;1;1;1;56;1000
AMTZ;21;1;1;1;1;56;-20
DIVID_REQ;21;1;1;1;1;56;1000
AMTZ;22;1;1;1;1;56;-20
AMTZ;23;1;1;1;1;56;-20
DIVID_REQ;23;1;1;1;1;56;1000
AMTZ;1;1;1;1;1;57;-20
AMTZ;2;1;1;1;1;57;-20
AMTZ;3;1;1;1;1;57;-20
AMTZ;4;1;1;1;1;57;-20
AMTZ;5;1;1;1;1;57;-20
AMTZ;6;1;1;1;1;57;-20
AMTZ;7;1;1;1;1;57;-20
DIVID_REQ;7;1;1;1;1;57;1000
AMTZ;8;1;1;1;1;57;-20
DIVID_REQ;8;1;1;1;1;57;1000
AMTZ;9;1;1;1;1;57;-20
DIVID_REQ;9;1;1;1;1;57;1000
AMTZ;10;1;1;1;1;57;-20
DIVID_REQ;10;1;1;1;1;57;1000
AMTZ;11;1;1;1;1;57;-20
DIVID_REQ;11;1;1;1;1;57;1000
AMTZ;12;1;1;1;1;57;-20
AMTZ;13;1;1;1;1;57;-20
AMTZ;14;1;1;1;1;57;-20
DIVID_REQ;14;1;1;1;1;57;1000
AMTZ;15;1;1;1;1;57;-20
DIVID_REQ;15;1;1;1;1;57;1000
AMTZ;16;1;1;1;1;57;-20
DIVID_REQ;16;1;1;1;1;57;1000
AMTZ;17;1;1;1;1;57;-20
DIVID_REQ;17;1;1;1;1;57;1000
AMTZ;18;1;1;1;1;57;-20
DIVID_REQ;18;1;1;1;1;57;1000
AMTZ;19;1;1;1;1;57;-20
AMTZ;20;1;1;1;1;57;-20
DIVID_REQ;20;1;1;1;1;57;1000
AMTZ;21;1;1;1;1;57;-20
DIVID_REQ;21;1;1;1;1;57;1000
AMTZ;22;1;1;1;1;57;-20
AMTZ;23;1;1;1;1;57;-20
DIVID_REQ;23;1;1;1;1;57;1000
AMTZ;1;1;1;1;1;58;-20
AMTZ;2;1;1;1;1;58;-20
AMTZ;3;1;1;1;1;58;-20
AMTZ;4;1;1;1;1;58;-20
AMTZ;5;1;1;1;1;58;-20
AMTZ;6;1;1;1;1;58;-20
AMTZ;7;1;1;1;1;58;-20
DIVID_REQ;7;1;1;1;1;58;1000
AMTZ;8;1;1;1;1;58;-20
DIVID_REQ;8;1;1;1;1;58;1000
AMTZ;9;1;1;1;1;58;-20
DIVID_REQ;9;1;1;1;1;58;1000
AMTZ;10;1;1;1;1;58;-20
DIVID_REQ;10;1;1;1;1;58;1000
AMTZ;11;1;1;1;1;58;-20
DIVID_REQ;11;1;1;1;1;58;1000
AMTZ;12;1;1;1;1;58;-20
AMTZ;13;1;1;1;1;58;-20
AMTZ;14;1;1;1;1;58;-20
DIVID_REQ;14;1;1;1;1;58;1000
AMTZ;15;1;1;1;1;58;-20
DIVID_REQ;15;1;1;1;1;58;1000
AMTZ;16;1;1;1;1;58;-20
DIVID_REQ;16;1;1;1;1;58;1000
AMTZ;17;1;1;1;1;58;-20
DIVID_REQ;17;1;1;1;1;58;1000
AMTZ;18;1;1;1;1;58;-20
DIVID_REQ;18;1;1;1;1;58;1000
AMTZ;19;1;1;1;1;58;-20
AMTZ;20;1;1;1;1;58;-20
DIVID_REQ;20;1;1;1;1;58;1000
AMTZ;21;1;1;1;1;58;-20
DIVID_REQ;21;1;1;1;1;58;1000
AMTZ;22;1;1;1;1;58;-20
AMTZ;23;1;1;1;1;58;-20
DIVID_REQ;23;1;1;1;1;58;1000
AMTZ;1;1;1;1;1;59;-20
AMTZ;2;1;1;1;1;59;-20
AMTZ;3;1;1;1;1;59;-20
AMTZ;4;1;1;1;1;59;-20
AMTZ;5;1;1;1;1;59;-20
AMTZ;6;1;1;1;1;59;-20
AMTZ;7;1;1;1;1;59;-20
DIVID_REQ;7;1;1;1;1;59;1000
AMTZ;8;1;1;1;1;59;-20
DIVID_REQ;8;1;1;1;1;59;1000
AMTZ;9;1;1;1;1;59;-20
DIVID_REQ;9;1;1;1;1;59;1000
AMTZ;10;1;1;1;1;59;-20
DIVID_REQ;10;1;1;1;1;59;1000
AMTZ;11;1;1;1;1;59;-20
DIVID_REQ;11;1;1;1;1;59;1000
AMTZ;12;1;1;1;1;59;-20
AMTZ;13;1;1;1;1;59;-20
AMTZ;14;1;1;1;1;59;-20
DIVID_REQ;14;1;1;1;1;59;1000
AMTZ;15;1;1;1;1;59;-20
DIVID_REQ;15;1;1;1;1;59;1000
AMTZ;16;1;1;1;1;59;-20
DIVID_REQ;16;1;1;1;1;59;1000
AMTZ;17;1;1;1;1;59;-20
DIVID_REQ;17;1;1;1;1;59;1000
AMTZ;18;1;1;1;1;59;-20
DIVID_REQ;18;1;1;1;1;59;1000
AMTZ;19;1;1;1;1;59;-20
AMTZ;20;1;1;1;1;59;-20
DIVID_REQ;20;1;1;1;1;59;1000
AMTZ;21;1;1;1;1;59;-20
DIVID_REQ;21;1;1;1;1;59;1000
AMTZ;22;1;1;1;1;59;-20
AMTZ;23;1;1;1;1;59;-20
DIVID_REQ;23;1;1;1;1;59;1000
AMTZ;1;1;1;1;1;60;-20
AMTZ;2;1;1;1;1;60;-20
AMTZ;3;1;1;1;1;60;-20
AMTZ;4;1;1;1;1;60;-20
AMTZ;5;1;1;1;1;60;-20
AMTZ;6;1;1;1;1;60;-20
AMTZ;7;1;1;1;1;60;-20
DIVID_REQ;7;1;1;1;1;60;1000
AMTZ;8;1;1;1;1;60;-20
DIVID_REQ;8;1;1;1;1;60;1000
AMTZ;9;1;1;1;1;60;-20
DIVID_REQ;9;1;1;1;1;60;1000
AMTZ;10;1;1;1;1;60;-20
DIVID_REQ;10;1;1;1;1;60;1000
AMTZ;11;1;1;1;1;60;-20
DIVID_REQ;11;1;1;1;1;60;1000
AMTZ;12;1;1;1;1;60;-20
AMTZ;13;1;1;1;1;60;-20
AMTZ;14;1;1;1;1;60;-20
DIVID_REQ;14;1;1;1;1;60;1000
AMTZ;15;1;1;1;1;60;-20
DIVID_REQ;15;1;1;1;1;60;1000
AMTZ;16;1;1;1;1;60;-20
DIVID_REQ;16;1;1;1;1;60;1000
AMTZ;17;1;1;1;1;60;-20
DIVID_REQ;17;1;1;1;1;60;1000
AMTZ;18;1;1;1;1;60;-20
DIVID_REQ;18;1;1;1;1;60;1000
AMTZ;19;1;1;1;1;60;-20
AMTZ;20;1;1;1;1;60;-20
DIVID_REQ;20;1;1;1;1;60;1000
AMTZ;21;1;1;1;1;60;-20
DIVID_REQ;21;1;1;1;1;60;1000
AMTZ;22;1;1;1;1;60;-20
AMTZ;23;1;1;1;1;60;-20
DIVID_REQ;23;1;1;1;1;60;1000
AMTZ;1;1;1;1;1;61;-20
AMTZ;2;1;1;1;1;61;-20
AMTZ;3;1;1;1;1;61;-20
AMTZ;4;1;1;1;1;61;-20
AMTZ;5;1;1;1;1;61;-20
AMTZ;6;1;1;1;1;61;-20
AMTZ;7;1;1;1;1;61;-20
DIVID_REQ;7;1;1;1;1;61;1000
AMTZ;8;1;1;1;1;61;-20
DIVID_REQ;8;1;1;1;1;61;1000
AMTZ;9;1;1;1;1;61;-20
DIVID_REQ;9;1;1;1;1;61;1000
AMTZ;10;1;1;1;1;61;-20
DIVID_REQ;10;1;1;1;1;61;1000
AMTZ;11;1;1;1;1;61;-20
DIVID_REQ;11;1;1;1;1;61;1000
AMTZ;12;1;1;1;1;61;-20
AMTZ;13;1;1;1;1;61;-20
AMTZ;14;1;1;1;1;61;-20
DIVID_REQ;14;1;1;1;1;61;1000
AMTZ;15;1;1;1;1;61;-20
DIVID_REQ;15;1;1;1;1;61;1000
AMTZ;16;1;1;1;1;61;-20
DIVID_REQ;16;1;1;1;1;61;1000
AMTZ;17;1;1;1;1;61;-20
DIVID_REQ;17;1;1;1;1;61;1000
AMTZ;18;1;1;1;1;61;-20
DIVID_REQ;18;1;1;1;1;61;1000
AMTZ;19;1;1;1;1;61;-20
AMTZ;20;1;1;1;1;61;-20
DIVID_REQ;20;1;1;1;1;61;1000
AMTZ;21;1;1;1;1;61;-20
DIVID_REQ;21;1;1;1;1;61;1000
AMTZ;22;1;1;1;1;61;-20
AMTZ;23;1;1;1;1;61;-20
DIVID_REQ;23;1;1;1;1;61;1000
AMTZ;1;1;1;1;1;62;-20
AMTZ;2;1;1;1;1;62;-20
AMTZ;3;1;1;1;1;62;-20
AMTZ;4;1;1;1;1;62;-20
AMTZ;5;1;1;1;1;62;-20
AMTZ;6;1;1;1;1;62;-20
AMTZ;7;1;1;1;1;62;-20
DIVID_REQ;7;1;1;1;1;62;1000
AMTZ;8;1;1;1;1;62;-20
DIVID_REQ;8;1;1;1;1;62;1000
AMTZ;9;1;1;1;1;62;-20
DIVID_REQ;9;1;1;1;1;62;1000
AMTZ;10;1;1;1;1;62;-20
DIVID_REQ;10;1;1;1;1;62;1000
AMTZ;11;1;1;1;1;62;-20
DIVID_REQ;11;1;1;1;1;62;1000
AMTZ;12;1;1;1;1;62;-20
AMTZ;13;1;1;1;1;62;-20
AMTZ;14;1;1;1;1;62;-20
DIVID_REQ;14;1;1;1;1;62;1000
AMTZ;15;1;1;1;1;62;-20
DIVID_REQ;15;1;1;1;1;62;1000
AMTZ;16;1;1;1;1;62;-20
DIVID_REQ;16;1;1;1;1;62;1000
AMTZ;17;1;1;1;1;62;-20
DIVID_REQ;17;1;1;1;1;62;1000
AMTZ;18;1;1;1;1;62;-20
DIVID_REQ;18;1;1;1;1;62;1000
AMTZ;19;1;1;1;1;62;-20
AMTZ;20;1;1;1;1;62;-20
DIVID_REQ;20;1;1;1;1;62;1000
AMTZ;21;1;1;1;1;62;-20
DIVID_REQ;21;1;1;1;1;62;1000
AMTZ;22;1;1;1;1;62;-20
AMTZ;23;1;1;1;1;62;-20
DIVID_REQ;23;1;1;1;1;62;1000
AMTZ;1;1;1;1;1;63;-20
AMTZ;2;1;1;1;1;63;-20
AMTZ;3;1;1;1;1;63;-20
AMTZ;4;1;1;1;1;63;-20
AMTZ;5;1;1;1;1;63;-20
AMTZ;6;1;1;1;1;63;-20
AMTZ;7;1;1;1;1;63;-20
DIVID_REQ;7;1;1;1;1;63;1000
AMTZ;8;1;1;1;1;63;-20
DIVID_REQ;8;1;1;1;1;63;1000
AMTZ;9;1;1;1;1;63;-20
DIVID_REQ;9;1;1;1;1;63;1000
AMTZ;10;1;1;1;1;63;-20
DIVID_REQ;10;1;1;1;1;63;1000
AMTZ;11;1;1;1;1;63;-20
DIVID_REQ;11;1;1;1;1;63;1000
AMTZ;12;1;1;1;1;63;-20
AMTZ;13;1;1;1;1;63;-20
AMTZ;14;1;1;1;1;63;-20
DIVID_REQ;14;1;1;1;1;63;1000
AMTZ;15;1;1;1;1;63;-20
DIVID_REQ;15;1;1;1;1;63;1000
AMTZ;16;1;1;1;1;63;-20
DIVID_REQ;16;1;1;1;1;63;1000
AMTZ;17;1;1;1;1;63;-20
DIVID_REQ;17;1;1;1;1;63;1000
AMTZ;18;1;1;1;1;63;-20
DIVID_REQ;18;1;1;1;1;63;1000
AMTZ;19;1;1;1;1;63;-20
AMTZ;20;1;1;1;1;63;-20
DIVID_REQ;20;1;1;1;1;63;1000
AMTZ;21;1;1;1;1;63;-20
DIVID_REQ;21;1;1;1;1;63;1000
AMTZ;22;1;1;1;1;63;-20
AMTZ;23;1;1;1;1;63;-20
DIVID_REQ;23;1;1;1;1;63;1000
AMTZ;1;1;1;1;1;64;-20
AMTZ;2;1;1;1;1;64;-20
AMTZ;3;1;1;1;1;64;-20
AMTZ;4;1;1;1;1;64;-20
AMTZ;5;1;1;1;1;64;-20
AMTZ;6;1;1;1;1;64;-20
AMTZ;7;1;1;1;1;64;-20
DIVID_REQ;7;1;1;1;1;64;1000
AMTZ;8;1;1;1;1;64;-20
DIVID_REQ;8;1;1;1;1;64;1000
AMTZ;9;1;1;1;1;64;-20
DIVID_REQ;9;1;1;1;1;64;1000
AMTZ;10;1;1;1;1;64;-20
DIVID_REQ;10;1;1;1;1;64;1000
AMTZ;11;1;1;1;1;64;-20
DIVID_REQ;11;1;1;1;1;64;1000
AMTZ;12;1;1;1;1;64;-20
AMTZ;13;1;1;1;1;64;-20
AMTZ;14;1;1;1;1;64;-20
DIVID_REQ;14;1;1;1;1;64;1000
AMTZ;15;1;1;1;1;64;-20
DIVID_REQ;15;1;1;1;1;64;1000
AMTZ;16;1;1;1;1;64;-20
DIVID_REQ;16;1;1;1;1;64;1000
AMTZ;17;1;1;1;1;64;-20
DIVID_REQ;17;1;1;1;1;64;1000
AMTZ;18;1;1;1;1;64;-20
DIVID_REQ;18;1;1;1;1;64;1000
AMTZ;19;1;1;1;1;64;-20
AMTZ;20;1;1;1;1;64;-20
DIVID_REQ;20;1;1;1;1;64;1000
AMTZ;21;1;1;1;1;64;-20
DIVID_REQ;21;1;1;1;1;64;1000
AMTZ;22;1;1;1;1;64;-20
AMTZ;23;1;1;1;1;64;-20
DIVID_REQ;23;1;1;1;1;64;1000
AMTZ;1;1;1;1;1;65;-20
AMTZ;2;1;1;1;1;65;-20
AMTZ;3;1;1;1;1;65;-20
AMTZ;4;1;1;1;1;65;-20
AMTZ;5;1;1;1;1;65;-20
AMTZ;6;1;1;1;1;65;-20
AMTZ;7;1;1;1;1;65;-20
DIVID_REQ;7;1;1;1;1;65;1000
AMTZ;8;1;1;1;1;65;-20
DIVID_REQ;8;1;1;1;1;65;1000
AMTZ;9;1;1;1;1;65;-20
DIVID_REQ;9;1;1;1;1;65;1000
AMTZ;10;1;1;1;1;65;-20
DIVID_REQ;10;1;1;1;1;65;1000
AMTZ;11;1;1;1;1;65;-20
DIVID_REQ;11;1;1;1;1;65;1000
AMTZ;12;1;1;1;1;65;-20
AMTZ;13;1;1;1;1;65;-20
AMTZ;14;1;1;1;1;65;-20
DIVID_REQ;14;1;1;1;1;65;1000
AMTZ;15;1;1;1;1;65;-20
DIVID_REQ;15;1;1;1;1;65;1000
AMTZ;16;1;1;1;1;65;-20
DIVID_REQ;16;1;1;1;1;65;1000
AMTZ;17;1;1;1;1;65;-20
DIVID_REQ;17;1;1;1;1;65;1000
